ReportDate,FIPS,Locality,VDHHealthDistrict,TotalCases,Hospitalizations,Deaths
6/19/2020,51620,Franklin City,Western Tidewater,44,3,2
6/19/2020,51630,Fredericksburg,Rappahannock,219,25,0
6/19/2020,51640,Galax,Mount Rogers,217,28,11
6/19/2020,51650,Hampton,Hampton,252,37,5
6/19/2020,51660,Harrisonburg,Central Shenandoah,874,68,23
6/19/2020,51670,Hopewell,Crater,151,15,2
6/19/2020,51678,Lexington,Central Shenandoah,8,0,0
6/19/2020,51680,Lynchburg,Central Virginia,105,6,1
6/19/2020,51683,Manassas City,Prince William,1352,89,16
6/19/2020,51685,Manassas Park,Prince William,402,44,5
6/19/2020,51690,Martinsville,West Piedmont,59,7,1
6/19/2020,51700,Newport News,Peninsula,410,44,10
6/19/2020,51710,Norfolk,Norfolk,707,89,7
6/19/2020,51720,Norton,Lenowisco,2,2,0
6/19/2020,51730,Petersburg,Crater,197,38,3
6/19/2020,51735,Poquoson,Peninsula,12,2,0
6/19/2020,51740,Portsmouth,Portsmouth,405,60,13
6/19/2020,51750,Radford,New River,9,0,0
6/19/2020,51760,Richmond City,Richmond,1929,200,29
6/19/2020,51770,Roanoke City,Roanoke,291,12,10
6/19/2020,51775,Salem,Alleghany,49,3,3
6/19/2020,51790,Staunton,Central Shenandoah,62,6,0
6/19/2020,51800,Suffolk,Western Tidewater,353,53,34
6/19/2020,51810,Virginia Beach,Virginia Beach,950,112,27
6/19/2020,51820,Waynesboro,Central Shenandoah,61,3,0
6/19/2020,51830,Williamsburg,Peninsula,54,11,5
6/19/2020,51840,Winchester,Lord Fairfax,278,21,3
6/20/2020,51001,Accomack,Eastern Shore,1024,67,14
6/20/2020,51003,Albemarle,Thomas Jefferson,321,22,8
6/20/2020,51005,Alleghany,Alleghany,30,5,2
6/20/2020,51007,Amelia,Piedmont,41,10,1
6/20/2020,51009,Amherst,Central Virginia,29,3,0
6/20/2020,51011,Appomattox,Central Virginia,36,2,0
6/20/2020,51013,Arlington,Arlington,2405,411,126
6/20/2020,51015,Augusta,Central Shenandoah,167,7,2
6/20/2020,51017,Bath,Central Shenandoah,0,0,0
6/20/2020,51019,Bedford,Central Virginia,98,2,2
6/20/2020,51021,Bland,Mount Rogers,1,0,0
6/20/2020,51023,Botetourt,Alleghany,58,11,4
6/20/2020,51025,Brunswick,Southside,90,13,1
6/20/2020,51027,Buchanan,Cumberland Plateau,18,0,0
6/20/2020,51029,Buckingham,Piedmont,552,20,3
6/20/2020,51031,Campbell,Central Virginia,32,4,1
6/20/2020,51033,Caroline,Rappahannock,125,13,4
6/20/2020,51035,Carroll,Mount Rogers,187,15,5
6/20/2020,51036,Charles City,Chickahominy,37,12,2
6/20/2020,51037,Charlotte,Piedmont,31,4,0
6/20/2020,51041,Chesterfield,Chesterfield,2541,112,46
6/20/2020,51043,Clarke,Lord Fairfax,44,4,0
6/20/2020,51045,Craig,Alleghany,6,0,0
6/20/2020,51047,Culpeper,Rappahannock Rapidan,794,59,9
6/20/2020,51049,Cumberland,Piedmont,50,4,0
6/20/2020,51051,Dickenson,Cumberland Plateau,1,0,0
6/20/2020,51053,Dinwiddie,Crater,121,16,0
6/20/2020,51057,Essex,Three Rivers,54,4,0
6/20/2020,51059,Fairfax,Fairfax,13341,1548,435
6/20/2020,51061,Fauquier,Rappahannock Rapidan,403,26,6
6/20/2020,51063,Floyd,New River,10,2,1
6/20/2020,51065,Fluvanna,Thomas Jefferson,104,25,6
6/20/2020,51067,Franklin County,West Piedmont,48,5,1
6/20/2020,51069,Frederick,Lord Fairfax,449,32,4
6/20/2020,51071,Giles,New River,7,0,0
6/20/2020,51073,Gloucester,Three Rivers,42,9,1
6/20/2020,51075,Goochland,Chickahominy,115,22,6
6/20/2020,51077,Grayson,Mount Rogers,77,5,2
6/20/2020,51079,Greene,Thomas Jefferson,48,6,1
6/20/2020,51081,Greensville,Crater,343,15,7
6/20/2020,51083,Halifax,Southside,39,4,1
6/20/2020,51085,Hanover,Chickahominy,397,62,25
6/20/2020,51087,Henrico,Henrico,2383,241,138
6/20/2020,51089,Henry,West Piedmont,227,22,3
6/20/2020,51091,Highland,Central Shenandoah,3,0,0
6/20/2020,51093,Isle of Wight,Western Tidewater,161,15,8
6/20/2020,51095,James City,Peninsula,239,57,15
6/20/2020,51097,King and Queen,Three Rivers,24,4,1
6/20/2020,51099,King George,Rappahannock,96,14,4
6/20/2020,51101,King William,Three Rivers,35,4,0
6/20/2020,51103,Lancaster,Three Rivers,12,1,0
6/20/2020,51105,Lee,Lenowisco,9,1,0
6/20/2020,51107,Loudoun,Loudoun,3543,232,82
6/20/2020,51109,Louisa,Thomas Jefferson,108,11,1
6/20/2020,51111,Lunenburg,Piedmont,21,3,0
6/20/2020,51113,Madison,Rappahannock Rapidan,42,4,1
6/20/2020,51115,Mathews,Three Rivers,5,2,0
6/20/2020,51117,Mecklenburg,Southside,234,30,24
6/20/2020,51119,Middlesex,Three Rivers,15,1,0
6/20/2020,51121,Montgomery,New River,107,11,2
6/20/2020,51125,Nelson,Thomas Jefferson,18,0,0
6/20/2020,51127,New Kent,Chickahominy,48,7,1
6/20/2020,51131,Northampton,Eastern Shore,268,39,27
6/20/2020,51133,Northumberland,Three Rivers,28,0,1
6/20/2020,51135,Nottoway,Piedmont,80,18,0
6/20/2020,51137,Orange,Rappahannock Rapidan,137,13,2
6/20/2020,51139,Page,Lord Fairfax,261,28,24
6/20/2020,51141,Patrick,West Piedmont,36,2,0
6/20/2020,51143,Pittsylvania,Pittsylvania-Danville,82,16,1
6/20/2020,51145,Powhatan,Chesterfield,61,4,2
6/20/2020,51147,Prince Edward,Piedmont,173,20,3
6/20/2020,51149,Prince George,Crater,191,9,0
6/20/2020,51153,Prince William,Prince William,6807,628,131
6/20/2020,51155,Pulaski,New River,36,6,1
6/20/2020,51157,Rappahannock,Rappahannock Rapidan,17,1,0
6/20/2020,51159,Richmond County,Three Rivers,317,13,7
6/20/2020,51161,Roanoke County,Alleghany,171,11,5
6/20/2020,51163,Rockbridge,Central Shenandoah,18,0,0
6/20/2020,51165,Rockingham,Central Shenandoah,651,63,7
6/20/2020,51167,Russell,Cumberland Plateau,9,2,0
6/20/2020,51169,Scott,Lenowisco,8,2,2
6/20/2020,51171,Shenandoah,Lord Fairfax,536,54,27
6/20/2020,51173,Smyth,Mount Rogers,33,4,0
6/20/2020,51175,Southampton,Western Tidewater,154,7,2
6/20/2020,51177,Spotsylvania,Rappahannock,891,60,20
6/20/2020,51179,Stafford,Rappahannock,920,92,5
6/20/2020,51181,Surry,Crater,13,4,1
6/20/2020,51183,Sussex,Crater,185,14,2
6/20/2020,51185,Tazewell,Cumberland Plateau,9,0,0
6/20/2020,51187,Warren,Lord Fairfax,236,16,4
6/20/2020,51191,Washington,Mount Rogers,59,8,4
6/20/2020,51193,Westmoreland,Three Rivers,88,10,1
6/20/2020,51195,Wise,Lenowisco,27,11,2
6/20/2020,51197,Wythe,Mount Rogers,43,2,1
6/20/2020,51199,York,Peninsula,98,10,3
6/20/2020,51510,Alexandria,Alexandria,2217,231,49
6/20/2020,51520,Bristol,Mount Rogers,4,1,0
6/20/2020,51530,Buena Vista City,Central Shenandoah,12,1,0
6/20/2020,51540,Charlottesville,Thomas Jefferson,166,17,3
6/20/2020,51550,Chesapeake,Chesapeake,721,105,16
6/20/2020,51570,Colonial Heights,Chesterfield,131,14,17
6/20/2020,51580,Covington,Alleghany,4,0,0
6/20/2020,51590,Danville,Pittsylvania-Danville,72,17,2
6/20/2020,51595,Emporia,Crater,112,15,6
6/20/2020,51600,Fairfax City,Fairfax,68,7,6
6/20/2020,51610,Falls Church,Fairfax,59,11,7
6/20/2020,51620,Franklin City,Western Tidewater,44,3,2
6/20/2020,51630,Fredericksburg,Rappahannock,223,25,0
6/20/2020,51640,Galax,Mount Rogers,222,28,11
6/20/2020,51650,Hampton,Hampton,258,37,5
6/20/2020,51660,Harrisonburg,Central Shenandoah,885,68,23
6/20/2020,51670,Hopewell,Crater,151,15,2
6/20/2020,51678,Lexington,Central Shenandoah,9,0,0
6/20/2020,51680,Lynchburg,Central Virginia,108,6,1
6/20/2020,51683,Manassas City,Prince William,1353,89,16
6/20/2020,51685,Manassas Park,Prince William,407,44,5
6/20/2020,51690,Martinsville,West Piedmont,59,7,1
6/20/2020,51700,Newport News,Peninsula,430,44,10
6/20/2020,51710,Norfolk,Norfolk,723,90,7
6/20/2020,51720,Norton,Lenowisco,2,2,0
6/20/2020,51730,Petersburg,Crater,198,38,3
6/20/2020,51735,Poquoson,Peninsula,14,2,0
6/20/2020,51740,Portsmouth,Portsmouth,405,60,13
6/20/2020,51750,Radford,New River,9,0,0
6/20/2020,51760,Richmond City,Richmond,1960,199,29
6/20/2020,51770,Roanoke City,Roanoke,308,13,10
6/20/2020,51775,Salem,Alleghany,50,3,3
6/20/2020,51790,Staunton,Central Shenandoah,65,6,0
6/20/2020,51800,Suffolk,Western Tidewater,356,54,34
6/20/2020,51810,Virginia Beach,Virginia Beach,956,112,27
6/20/2020,51820,Waynesboro,Central Shenandoah,60,3,0
6/20/2020,51830,Williamsburg,Peninsula,54,11,5
6/20/2020,51840,Winchester,Lord Fairfax,279,21,3
6/21/2020,51001,Accomack,Eastern Shore,1031,67,14
6/21/2020,51003,Albemarle,Thomas Jefferson,334,22,8
6/21/2020,51005,Alleghany,Alleghany,30,5,2
6/21/2020,51007,Amelia,Piedmont,41,10,1
6/21/2020,51009,Amherst,Central Virginia,29,3,0
6/21/2020,51011,Appomattox,Central Virginia,36,2,0
6/21/2020,51013,Arlington,Arlington,2418,412,126
6/21/2020,51015,Augusta,Central Shenandoah,169,7,2
6/21/2020,51017,Bath,Central Shenandoah,0,0,0
6/21/2020,51019,Bedford,Central Virginia,99,2,2
6/21/2020,51021,Bland,Mount Rogers,2,0,0
6/21/2020,51023,Botetourt,Alleghany,58,11,4
6/21/2020,51025,Brunswick,Southside,91,13,1
6/21/2020,51027,Buchanan,Cumberland Plateau,18,0,0
6/21/2020,51029,Buckingham,Piedmont,552,20,3
6/21/2020,51031,Campbell,Central Virginia,32,4,1
6/21/2020,51033,Caroline,Rappahannock,126,13,4
6/21/2020,51035,Carroll,Mount Rogers,188,15,5
6/21/2020,51036,Charles City,Chickahominy,37,12,2
6/21/2020,51037,Charlotte,Piedmont,31,4,0
6/21/2020,51041,Chesterfield,Chesterfield,2557,112,46
6/21/2020,51043,Clarke,Lord Fairfax,45,4,0
6/21/2020,51045,Craig,Alleghany,6,0,0
6/21/2020,51047,Culpeper,Rappahannock Rapidan,795,59,9
6/21/2020,51049,Cumberland,Piedmont,50,4,0
6/21/2020,51051,Dickenson,Cumberland Plateau,1,0,0
6/21/2020,51053,Dinwiddie,Crater,121,16,0
6/21/2020,51057,Essex,Three Rivers,54,4,0
6/21/2020,51059,Fairfax,Fairfax,13419,1555,435
6/21/2020,51061,Fauquier,Rappahannock Rapidan,404,26,6
6/21/2020,51063,Floyd,New River,14,2,1
6/21/2020,51065,Fluvanna,Thomas Jefferson,105,25,6
6/21/2020,51067,Franklin County,West Piedmont,50,5,1
6/21/2020,51069,Frederick,Lord Fairfax,456,33,4
6/21/2020,51071,Giles,New River,7,0,0
6/21/2020,51073,Gloucester,Three Rivers,42,9,1
6/21/2020,51075,Goochland,Chickahominy,115,22,6
6/21/2020,51077,Grayson,Mount Rogers,79,5,2
6/21/2020,51079,Greene,Thomas Jefferson,49,6,1
6/21/2020,51081,Greensville,Crater,343,15,7
6/21/2020,51083,Halifax,Southside,39,4,1
6/21/2020,51085,Hanover,Chickahominy,403,63,25
6/21/2020,51087,Henrico,Henrico,2413,240,138
6/21/2020,51089,Henry,West Piedmont,226,22,3
6/21/2020,51091,Highland,Central Shenandoah,3,0,0
6/21/2020,51093,Isle of Wight,Western Tidewater,161,15,8
6/21/2020,51095,James City,Peninsula,242,57,15
6/21/2020,51097,King and Queen,Three Rivers,24,4,1
6/21/2020,51099,King George,Rappahannock,96,14,4
6/21/2020,51101,King William,Three Rivers,36,4,0
6/21/2020,51103,Lancaster,Three Rivers,12,1,0
6/21/2020,51105,Lee,Lenowisco,9,1,0
6/21/2020,51107,Loudoun,Loudoun,3585,248,83
6/21/2020,51109,Louisa,Thomas Jefferson,109,11,1
6/21/2020,51111,Lunenburg,Piedmont,22,3,0
6/21/2020,51113,Madison,Rappahannock Rapidan,43,4,1
6/21/2020,51115,Mathews,Three Rivers,5,2,0
6/21/2020,51117,Mecklenburg,Southside,234,30,24
6/21/2020,51119,Middlesex,Three Rivers,15,1,0
6/21/2020,51121,Montgomery,New River,110,11,2
6/21/2020,51125,Nelson,Thomas Jefferson,18,0,0
6/21/2020,51127,New Kent,Chickahominy,49,7,1
6/21/2020,51131,Northampton,Eastern Shore,270,39,28
6/21/2020,51133,Northumberland,Three Rivers,28,0,1
6/21/2020,51135,Nottoway,Piedmont,79,18,0
6/21/2020,51137,Orange,Rappahannock Rapidan,137,13,2
6/21/2020,51139,Page,Lord Fairfax,263,28,24
6/21/2020,51141,Patrick,West Piedmont,38,2,0
6/21/2020,51143,Pittsylvania,Pittsylvania-Danville,85,16,1
6/21/2020,51145,Powhatan,Chesterfield,62,4,2
6/21/2020,51147,Prince Edward,Piedmont,173,20,3
6/21/2020,51149,Prince George,Crater,213,9,0
6/21/2020,51153,Prince William,Prince William,6879,629,133
6/21/2020,51155,Pulaski,New River,36,6,1
6/21/2020,51157,Rappahannock,Rappahannock Rapidan,16,1,0
6/21/2020,51159,Richmond County,Three Rivers,317,13,7
6/21/2020,51161,Roanoke County,Alleghany,171,11,5
6/21/2020,51163,Rockbridge,Central Shenandoah,18,0,0
6/21/2020,51165,Rockingham,Central Shenandoah,653,63,7
6/21/2020,51167,Russell,Cumberland Plateau,9,2,0
6/21/2020,51169,Scott,Lenowisco,8,2,2
6/21/2020,51171,Shenandoah,Lord Fairfax,540,54,27
6/21/2020,51173,Smyth,Mount Rogers,32,4,0
6/21/2020,51175,Southampton,Western Tidewater,154,7,2
6/21/2020,51177,Spotsylvania,Rappahannock,902,61,20
6/21/2020,51179,Stafford,Rappahannock,924,92,5
6/21/2020,51181,Surry,Crater,13,4,1
6/21/2020,51183,Sussex,Crater,185,14,2
6/21/2020,51185,Tazewell,Cumberland Plateau,9,0,0
6/21/2020,51187,Warren,Lord Fairfax,254,16,4
6/21/2020,51191,Washington,Mount Rogers,60,8,4
6/21/2020,51193,Westmoreland,Three Rivers,91,10,1
6/21/2020,51195,Wise,Lenowisco,27,11,2
6/21/2020,51197,Wythe,Mount Rogers,44,3,1
6/21/2020,51199,York,Peninsula,99,10,3
6/21/2020,51510,Alexandria,Alexandria,2227,231,49
6/21/2020,51520,Bristol,Mount Rogers,4,1,0
6/21/2020,51530,Buena Vista City,Central Shenandoah,12,1,0
6/21/2020,51540,Charlottesville,Thomas Jefferson,169,17,3
6/21/2020,51550,Chesapeake,Chesapeake,733,105,16
6/21/2020,51570,Colonial Heights,Chesterfield,131,14,17
6/21/2020,51580,Covington,Alleghany,4,0,0
6/21/2020,51590,Danville,Pittsylvania-Danville,73,17,2
6/21/2020,51595,Emporia,Crater,112,15,6
6/21/2020,51600,Fairfax City,Fairfax,68,7,6
6/21/2020,51610,Falls Church,Fairfax,59,11,7
6/21/2020,51620,Franklin City,Western Tidewater,45,3,2
6/21/2020,51630,Fredericksburg,Rappahannock,227,25,0
6/21/2020,51640,Galax,Mount Rogers,223,28,11
6/21/2020,51650,Hampton,Hampton,264,37,5
6/21/2020,51660,Harrisonburg,Central Shenandoah,889,69,23
6/21/2020,51670,Hopewell,Crater,151,15,2
6/21/2020,51678,Lexington,Central Shenandoah,9,0,0
6/21/2020,51680,Lynchburg,Central Virginia,108,6,1
6/21/2020,51683,Manassas City,Prince William,1363,89,16
6/21/2020,51685,Manassas Park,Prince William,410,44,5
6/21/2020,51690,Martinsville,West Piedmont,59,7,1
6/21/2020,51700,Newport News,Peninsula,438,44,10
6/21/2020,51710,Norfolk,Norfolk,737,90,7
6/21/2020,51720,Norton,Lenowisco,2,2,0
6/21/2020,51730,Petersburg,Crater,198,38,3
6/21/2020,51735,Poquoson,Peninsula,16,2,0
6/21/2020,51740,Portsmouth,Portsmouth,406,60,13
6/21/2020,51750,Radford,New River,10,1,0
6/21/2020,51760,Richmond City,Richmond,1985,199,29
6/21/2020,51770,Roanoke City,Roanoke,313,13,10
6/21/2020,51775,Salem,Alleghany,50,3,3
6/21/2020,51790,Staunton,Central Shenandoah,66,6,0
6/21/2020,51800,Suffolk,Western Tidewater,365,54,34
6/21/2020,51810,Virginia Beach,Virginia Beach,988,115,27
6/21/2020,51820,Waynesboro,Central Shenandoah,63,3,0
6/21/2020,51830,Williamsburg,Peninsula,54,11,5
6/21/2020,51840,Winchester,Lord Fairfax,286,21,3
6/22/2020,51001,Accomack,Eastern Shore,1032,67,14
6/22/2020,51003,Albemarle,Thomas Jefferson,340,22,8
6/22/2020,51005,Alleghany,Alleghany,31,5,2
6/22/2020,51007,Amelia,Piedmont,42,10,1
6/22/2020,51009,Amherst,Central Virginia,29,3,0
6/22/2020,51011,Appomattox,Central Virginia,36,2,0
6/22/2020,51013,Arlington,Arlington,2424,412,126
6/22/2020,51015,Augusta,Central Shenandoah,171,7,2
6/22/2020,51017,Bath,Central Shenandoah,0,0,0
6/22/2020,51019,Bedford,Central Virginia,99,2,2
6/22/2020,51021,Bland,Mount Rogers,2,0,0
6/22/2020,51023,Botetourt,Alleghany,59,12,4
6/22/2020,51025,Brunswick,Southside,92,13,1
6/22/2020,51027,Buchanan,Cumberland Plateau,18,0,0
6/22/2020,51029,Buckingham,Piedmont,553,20,3
6/22/2020,51031,Campbell,Central Virginia,32,4,1
6/22/2020,51033,Caroline,Rappahannock,126,13,4
6/22/2020,51035,Carroll,Mount Rogers,189,16,5
6/22/2020,51036,Charles City,Chickahominy,37,12,3
6/22/2020,51037,Charlotte,Piedmont,31,4,0
6/22/2020,51041,Chesterfield,Chesterfield,2577,112,46
6/22/2020,51043,Clarke,Lord Fairfax,46,4,0
6/22/2020,51045,Craig,Alleghany,6,0,0
6/22/2020,51047,Culpeper,Rappahannock Rapidan,795,59,9
6/22/2020,51049,Cumberland,Piedmont,51,4,0
6/22/2020,51051,Dickenson,Cumberland Plateau,1,0,0
6/22/2020,51053,Dinwiddie,Crater,123,17,0
6/22/2020,51057,Essex,Three Rivers,54,4,0
6/22/2020,51059,Fairfax,Fairfax,13499,1563,438
6/22/2020,51061,Fauquier,Rappahannock Rapidan,409,26,6
6/22/2020,51063,Floyd,New River,14,2,1
6/22/2020,51065,Fluvanna,Thomas Jefferson,105,25,6
6/22/2020,51067,Franklin County,West Piedmont,50,5,1
6/22/2020,51069,Frederick,Lord Fairfax,460,33,4
6/22/2020,51071,Giles,New River,7,0,0
6/22/2020,51073,Gloucester,Three Rivers,42,9,1
6/22/2020,51075,Goochland,Chickahominy,116,22,6
6/22/2020,51077,Grayson,Mount Rogers,80,5,2
6/22/2020,51079,Greene,Thomas Jefferson,55,6,1
6/22/2020,51081,Greensville,Crater,346,16,7
6/22/2020,51083,Halifax,Southside,39,4,1
6/22/2020,51085,Hanover,Chickahominy,405,63,25
6/22/2020,51087,Henrico,Henrico,2426,240,138
6/22/2020,51089,Henry,West Piedmont,227,22,3
6/22/2020,51091,Highland,Central Shenandoah,3,0,0
6/22/2020,51093,Isle of Wight,Western Tidewater,163,15,8
6/22/2020,51095,James City,Peninsula,245,57,15
6/22/2020,51097,King and Queen,Three Rivers,24,4,1
6/22/2020,51099,King George,Rappahannock,96,14,4
6/22/2020,51101,King William,Three Rivers,37,4,0
6/22/2020,51103,Lancaster,Three Rivers,12,1,0
6/22/2020,51105,Lee,Lenowisco,9,1,0
6/22/2020,51107,Loudoun,Loudoun,3612,255,84
6/22/2020,51109,Louisa,Thomas Jefferson,109,11,1
6/22/2020,51111,Lunenburg,Piedmont,28,3,0
6/22/2020,51113,Madison,Rappahannock Rapidan,43,4,1
6/22/2020,51115,Mathews,Three Rivers,5,2,0
6/22/2020,51117,Mecklenburg,Southside,235,30,24
6/22/2020,51119,Middlesex,Three Rivers,15,1,0
6/22/2020,51121,Montgomery,New River,110,11,2
6/22/2020,51125,Nelson,Thomas Jefferson,18,0,0
6/22/2020,51127,New Kent,Chickahominy,49,7,1
6/22/2020,51131,Northampton,Eastern Shore,271,39,28
6/22/2020,51133,Northumberland,Three Rivers,28,0,1
6/22/2020,51135,Nottoway,Piedmont,99,18,0
6/22/2020,51137,Orange,Rappahannock Rapidan,138,13,2
6/22/2020,51139,Page,Lord Fairfax,263,28,24
6/22/2020,51141,Patrick,West Piedmont,39,2,0
6/22/2020,51143,Pittsylvania,Pittsylvania-Danville,87,16,1
6/22/2020,51145,Powhatan,Chesterfield,62,4,2
6/22/2020,51147,Prince Edward,Piedmont,173,20,3
6/22/2020,51149,Prince George,Crater,215,9,0
6/22/2020,51153,Prince William,Prince William,6904,629,133
6/22/2020,51155,Pulaski,New River,36,6,1
6/22/2020,51157,Rappahannock,Rappahannock Rapidan,17,1,0
6/22/2020,51159,Richmond County,Three Rivers,317,13,7
6/22/2020,51161,Roanoke County,Alleghany,177,11,5
6/22/2020,51163,Rockbridge,Central Shenandoah,21,0,0
6/22/2020,51165,Rockingham,Central Shenandoah,657,64,9
6/22/2020,51167,Russell,Cumberland Plateau,9,2,0
6/22/2020,51169,Scott,Lenowisco,8,2,2
6/22/2020,51171,Shenandoah,Lord Fairfax,542,56,27
6/22/2020,51173,Smyth,Mount Rogers,33,4,0
6/22/2020,51175,Southampton,Western Tidewater,154,7,2
6/22/2020,51177,Spotsylvania,Rappahannock,909,61,21
6/22/2020,51179,Stafford,Rappahannock,930,93,5
6/22/2020,51181,Surry,Crater,13,4,1
6/22/2020,51183,Sussex,Crater,186,14,2
6/22/2020,51185,Tazewell,Cumberland Plateau,9,0,0
6/22/2020,51187,Warren,Lord Fairfax,265,16,4
6/22/2020,51191,Washington,Mount Rogers,60,8,4
6/22/2020,51193,Westmoreland,Three Rivers,91,10,1
6/22/2020,51195,Wise,Lenowisco,27,11,2
6/22/2020,51197,Wythe,Mount Rogers,44,3,1
6/22/2020,51199,York,Peninsula,101,10,3
6/22/2020,51510,Alexandria,Alexandria,2236,231,49
6/22/2020,51520,Bristol,Mount Rogers,4,1,0
6/22/2020,51530,Buena Vista City,Central Shenandoah,12,1,0
6/22/2020,51540,Charlottesville,Thomas Jefferson,172,17,3
6/22/2020,51550,Chesapeake,Chesapeake,759,106,16
6/22/2020,51570,Colonial Heights,Chesterfield,131,14,17
6/22/2020,51580,Covington,Alleghany,4,0,0
6/22/2020,51590,Danville,Pittsylvania-Danville,73,17,2
6/22/2020,51595,Emporia,Crater,116,15,6
6/22/2020,51600,Fairfax City,Fairfax,68,7,7
6/22/2020,51610,Falls Church,Fairfax,59,11,7
6/22/2020,51620,Franklin City,Western Tidewater,45,3,2
6/22/2020,51630,Fredericksburg,Rappahannock,232,25,0
6/22/2020,51640,Galax,Mount Rogers,224,28,11
6/22/2020,51650,Hampton,Hampton,271,37,5
6/22/2020,51660,Harrisonburg,Central Shenandoah,893,69,23
6/22/2020,51670,Hopewell,Crater,152,15,2
6/22/2020,51678,Lexington,Central Shenandoah,10,0,0
6/22/2020,51680,Lynchburg,Central Virginia,108,6,1
6/22/2020,51683,Manassas City,Prince William,1366,90,16
6/22/2020,51685,Manassas Park,Prince William,414,44,5
6/22/2020,51690,Martinsville,West Piedmont,60,7,1
6/22/2020,51700,Newport News,Peninsula,447,44,10
6/22/2020,51710,Norfolk,Norfolk,746,91,7
6/22/2020,51720,Norton,Lenowisco,4,2,0
6/22/2020,51730,Petersburg,Crater,199,38,3
6/22/2020,51735,Poquoson,Peninsula,16,2,0
6/22/2020,51740,Portsmouth,Portsmouth,419,62,13
6/22/2020,51750,Radford,New River,10,1,0
6/22/2020,51760,Richmond City,Richmond,2008,199,29
6/22/2020,51770,Roanoke City,Roanoke,324,13,10
6/22/2020,51775,Salem,Alleghany,50,3,3
6/22/2020,51790,Staunton,Central Shenandoah,67,6,0
6/22/2020,51800,Suffolk,Western Tidewater,377,55,34
6/22/2020,51810,Virginia Beach,Virginia Beach,1006,115,27
6/22/2020,51820,Waynesboro,Central Shenandoah,63,3,0
6/22/2020,51830,Williamsburg,Peninsula,54,11,5
6/22/2020,51840,Winchester,Lord Fairfax,292,21,3
6/23/2020,51001,Accomack,Eastern Shore,1033,69,14
6/23/2020,51003,Albemarle,Thomas Jefferson,352,22,8
6/23/2020,51005,Alleghany,Alleghany,31,5,2
6/23/2020,51007,Amelia,Piedmont,42,10,1
6/23/2020,51009,Amherst,Central Virginia,31,3,0
6/23/2020,51011,Appomattox,Central Virginia,36,2,0
6/23/2020,51013,Arlington,Arlington,2431,414,126
6/23/2020,51015,Augusta,Central Shenandoah,171,7,2
6/23/2020,51017,Bath,Central Shenandoah,0,0,0
6/23/2020,51019,Bedford,Central Virginia,103,2,3
6/23/2020,51021,Bland,Mount Rogers,2,0,0
6/23/2020,51023,Botetourt,Alleghany,67,12,4
6/23/2020,51025,Brunswick,Southside,92,13,1
6/23/2020,51027,Buchanan,Cumberland Plateau,18,0,0
6/23/2020,51029,Buckingham,Piedmont,553,20,4
6/23/2020,51031,Campbell,Central Virginia,33,4,1
6/23/2020,51033,Caroline,Rappahannock,124,14,4
6/23/2020,51035,Carroll,Mount Rogers,193,16,5
6/23/2020,51036,Charles City,Chickahominy,37,12,3
6/23/2020,51037,Charlotte,Piedmont,31,4,0
6/23/2020,51041,Chesterfield,Chesterfield,2651,114,49
6/23/2020,51043,Clarke,Lord Fairfax,48,4,0
6/23/2020,51045,Craig,Alleghany,6,0,0
6/23/2020,51047,Culpeper,Rappahannock Rapidan,802,59,9
6/23/2020,51049,Cumberland,Piedmont,51,4,0
6/23/2020,51051,Dickenson,Cumberland Plateau,1,0,0
6/23/2020,51053,Dinwiddie,Crater,127,17,0
6/23/2020,51057,Essex,Three Rivers,54,4,0
6/23/2020,51059,Fairfax,Fairfax,13579,1570,445
6/23/2020,51061,Fauquier,Rappahannock Rapidan,413,26,6
6/23/2020,51063,Floyd,New River,14,2,1
6/23/2020,51065,Fluvanna,Thomas Jefferson,108,25,6
6/23/2020,51067,Franklin County,West Piedmont,52,5,1
6/23/2020,51069,Frederick,Lord Fairfax,461,34,4
6/23/2020,51071,Giles,New River,7,0,0
6/23/2020,51073,Gloucester,Three Rivers,42,9,1
6/23/2020,51075,Goochland,Chickahominy,118,22,6
6/23/2020,51077,Grayson,Mount Rogers,81,6,2
6/23/2020,51079,Greene,Thomas Jefferson,55,6,1
6/23/2020,51081,Greensville,Crater,347,16,7
6/23/2020,51083,Halifax,Southside,41,4,1
6/23/2020,51085,Hanover,Chickahominy,410,63,25
6/23/2020,51087,Henrico,Henrico,2448,240,138
6/23/2020,51089,Henry,West Piedmont,228,22,4
6/23/2020,51091,Highland,Central Shenandoah,3,0,0
6/23/2020,51093,Isle of Wight,Western Tidewater,165,15,8
6/23/2020,51095,James City,Peninsula,245,57,15
6/23/2020,51097,King and Queen,Three Rivers,24,4,1
6/23/2020,51099,King George,Rappahannock,96,14,4
6/23/2020,51101,King William,Three Rivers,36,4,0
6/23/2020,51103,Lancaster,Three Rivers,12,1,0
6/23/2020,51105,Lee,Lenowisco,9,1,0
6/23/2020,51107,Loudoun,Loudoun,3632,255,84
6/23/2020,51109,Louisa,Thomas Jefferson,110,11,1
6/23/2020,51111,Lunenburg,Piedmont,28,3,0
6/23/2020,51113,Madison,Rappahannock Rapidan,43,4,1
6/23/2020,51115,Mathews,Three Rivers,5,2,0
6/23/2020,51117,Mecklenburg,Southside,237,30,24
6/23/2020,51119,Middlesex,Three Rivers,15,1,0
